episode,episode_length,total_rewards,avg_q,epsilon
385,9,"tf.Tensor(
[ 9.  3.  9.  9.  9.  3.  9.  3.  9.  9.  9.  9.  9.  3.  3.  3.  9.  9.
  9.  9.  3.  3.  9.  3.  3.  9.  9.  3.  3. -9.  9.  3.  9.  3.  9.  9.
  9.  9.  3.  3.  9.  9.  3.  9.  9.  3.  9. -3.  9. -3.  9.  3.  3.  3.
  3.  9.  3. -3.  9.  9.  9.  9.  3.  3.], shape=(64,), dtype=float32)",116.102516,0.14657713332404507
386,13,"tf.Tensor(
[13. 13.  1. 13.  7. 13. 13. 11. -1.  7. 13. 13.  7.  7. 13.  7.  1. 13.
  7.  1. 13. -1. 13.  7.  7. 13.  1.  7. 13.  7. 13. -5.  5.  5. 13. 13.
 13.  7.  5. 13.  7.  7.  7. 13.  7.  7. 11. 13. 13.  1.  1.  7.  1. 13.
 13. 13. 13.  7.  7. 13.  1. 11. -5.  7.], shape=(64,), dtype=float32)",116.51021,0.14584789385477123
387,12,"tf.Tensor(
[12. 12. 12.  6. 12. -2.  6.  8.  6. 12. 12. 12. 12.  6. 12. 12. -6.  6.
 12.  4.  6.  2.  6. 12.  6. 12. 12.  6.  4. 12. 12.  6. -4.  2. 12. 10.
 -2. 12.  8. 12. 12. 12. 12.  6. 12.  4.  8.  6.  0. 12. 12. 12.  6.  0.
  0. 12. 12. 12.  0.  4. 12.  8.  6. 12.], shape=(64,), dtype=float32)",116.74113,0.14512228244255845
388,9,"tf.Tensor(
[ 9.  9.  3.  9.  7. -3.  9.  3.  5.  9.  9.  9.  7.  9.  9.  9.  9.  9.
  7.  5.  3.  9.  9.  7.  3. -5.  9.  9. -7.  1. -3.  9.  9.  9.  7.  5.
  3.  9.  9.  3.  1.  9.  9.  9.  1.  5.  9.  3.  3.  7.  7.  9.  9.  7.
  3.  9.  3.  9.  7.  5.  3.  9.  9.  9.], shape=(64,), dtype=float32)",116.89779,0.1444002810373716
389,11,"tf.Tensor(
[ 5. 11. 11. 11.  7.  1.  5.  5. 11. 11. 11. 11.  1. 11. 11.  5. 11.  5.
  7.  5. 11.  5. 11.  1. 11.  7. 11. 11.  5.  7. 11. 11.  5.  5.  7.  5.
 -5. 11. 11. 11. -5. 11. -1. 11.  1. 11.  5. 11.  5.  7.  1.  5.  5.  1.
  5.  5.  5. 11.  7. 11. 11.  5. 11. 11.], shape=(64,), dtype=float32)",116.65881,0.14368187167897672
390,11,"tf.Tensor(
[ 1. 11.  7.  5. 11. 11. 11. 11. 11. -1. 11. 11.  7. 11. 11. 11.  5. -1.
 11.  5. 11.  7. 11. -1. -1.  5.  5. -1.  5. 11. -1. 11. 11.  7.  1.  5.
 11.  5.  1.  5.  1.  5. 11. 11. 11. 11. -1. 11. 11. 11.  1.  5.  5.  1.
 11.  5. 11. 11. 11.  1. 11.  5.  5.  5.], shape=(64,), dtype=float32)",116.52676,0.14296703649649428
391,11,"tf.Tensor(
[ 9. -7.  3.  3. 11. 11. 11.  5. 11. -1. 11.  5.  9.  5.  5. 11.  5.  9.
  9.  9. 11.  3.  5.  9. 11.  5.  5.  9.  5. 11.  5.  5. 11.  3.  3.  5.
 11.  5.  9. 11.  9.  5. 11.  3. 11.  9. 11. 11.  5. 11.  3. 11.  5.  1.
  5.  3. 11.  9.  3.  3.  9. 11. -1.  5.], shape=(64,), dtype=float32)",116.68616,0.1422557577079545
392,12,"tf.Tensor(
[12. -6. 10.  2. -6.  0.  6.  6. 12. 12. 10.  6. 12. 12. 12. 12. 12.  0.
  2.  2. 12. 10. 10.  8.  6.  6. 12.  8. 10. 12.  6. 12.  0. 12. 12. 12.
 12.  6. 12.  6. 12.  4.  6.  0. 12.  8.  6. 12.  6.  6. 12.  6. 12.  8.
 12.  8.  6.  0.  8.  6.  2.  6. 12.  0.], shape=(64,), dtype=float32)",116.50106,0.14154801761985525
393,10,"tf.Tensor(
[ 4. 10.  2. 10. 10. 10. 10. 10.  0.  4.  6.  4. -2. -6.  6.  4. 10. -6.
 -2. 10.  4.  6.  6. 10.  6.  4.  6.  6.  2.  4. 10. 10.  4.  4. 10. -2.
  0. -2. 10. 10.  4.  6.  4. -4. 10. 10. 10.  6. 10. 10.  4. 10.  4.  4.
  0.  6.  6.  6.  4.  4.  4. 10. 10.  4.], shape=(64,), dtype=float32)",116.54578,0.14084379862672167
394,9,"tf.Tensor(
[ 5.  9. -9.  3.  3. -1.  3.  3.  7.  9.  9.  9.  9.  7.  1.  9.  3.  9.
  9. -1.  3.  3.  5. -3.  7.  9. -5.  1.  7.  9.  9.  3.  9.  3.  9.  5.
  3.  9.  9.  9.  9.  5. -1.  1.  5.  9.  5.  3.  9.  3.  9. -1. -1.  5.
  1.  7.  1. -1. -3.  9.  9.  9.  3.  9.], shape=(64,), dtype=float32)",116.72441,0.14014308321066835
395,10,"tf.Tensor(
[ 8.  4.  8. -2. 10.  8. -2.  4.  4. 10. 10.  4. 10.  4.  4. 10. 10.  4.
  4.  8.  4.  4.  8. -2.  4.  4. 10. 10.  4. 10.  4. 10. 10. 10.  4.  8.
  2. -2. 10. 10.  4.  8.  8. 10.  8. 10.  8.  8. 10.  4. 10.  8.  8.  8.
 10. -2. 10.  2. 10. 10. -2.  4.  4.  4.], shape=(64,), dtype=float32)",116.87588,0.13944585394096354
396,9,"tf.Tensor(
[ 3.  9.  9.  3.  3.  9.  3.  9.  9.  9.  9.  3.  9.  9.  3.  9.  9.  3.
  3.  3.  9.  9.  9.  3. -3.  9.  9.  3.  3.  3.  3.  9. -3.  3.  9.  9.
  9.  9.  9.  9.  3.  3.  9.  3.  3.  9.  3.  9.  3.  3.  3. -3.  9.  9.
  3.  3.  3.  9.  9.  9.  9.  3.  3.  9.], shape=(64,), dtype=float32)",116.9269,0.13875209347359557
397,36,"tf.Tensor(
[ 6. 24. 36. 24. 36. 24. 18. 24. 30. 36. 30.  6. 30. 12. 12. 30. 24. 30.
 24. 36. 24. 24. 24. 18. 18. 30. 24. 18. 30. 36. 30. 30. 30. 24. 12. 18.
 24. 24.  6. 30. 30. 36. 24. 30. 18. 24. 30. 12.  6. 18. 18. 12. 36. 18.
 18. 18.  6. 30. 30. 24. 30. 12. 30. 24.], shape=(64,), dtype=float32)",116.83103,0.1380617845508414
398,12,"tf.Tensor(
[ 12.  12.  12.   0.   6.   0.  12.   6.   6.   6.   6.   0.   0.  12.
   6.   0.  12.   0.  12.   6.   6.  12.  12. -12.   6.   0.  12.   6.
  12.   6.   6.  12.   6.  12.   6.  12.   6.  12.   6.  12.   0.   0.
   0.  12.   0.   6.  12.  12.   6.   0.  12.   6.  12.   0.  12.   6.
   6.   6.   6.   6.   6.  12.  12.  12.], shape=(64,), dtype=float32)",116.87834,0.1373749100008372
399,9,"tf.Tensor(
[ 9.  9.  3.  3.  3.  9. -3.  3.  3.  9.  3.  3.  3. -3.  3. -3.  9.  3.
 -3.  9.  9.  3.  9. -3.  9. -3.  9.  9.  9.  9.  9.  3.  3.  9.  3.  9.
  3.  3. -3.  3.  9.  3.  3.  9.  3.  9.  9.  3.  9. -3.  9.  9.  9.  3.
  9.  9.  3.  9.  3.  9.  9.  9.  3.  3.], shape=(64,), dtype=float32)",116.80873,0.13669145273715147
